FlightWeek,OriginAirport,OriginCountry,DestinationAirport,DestinationCountry,MainAirlineCarrier,IsConnectingFlight,UserCountry,TripType,CabinClass,NumberOfNights,BookingHorizon,NumberOfRedirects,Revenue
2024-W01,CGN,DE,FAO,PT,EW,1,AT,round-trip,Economy,8,38,1,32.92
2024-W01,CGN,DE,FAO,PT,EW,0,SE,round-trip,Economy,6,158,0,57.37
2024-W01,CGN,DE,FAO,PT,EW,0,GB,round-trip,Economy,28,7,3,93.06
2024-W01,CGN,DE,FAO,PT,FR,0,CH,one-way,Premium Economy,1,40,2,69.77
2024-W01,CGN,DE,FAO,PT,VY,0,SE,round-trip,Economy,11,21,4,50.43
2024-W01,CGN,DE,FCO,IT,U2,0,DE,one-way,Economy,16,16,3,65.96
2024-W01,CGN,DE,FCO,IT,FR,0,DE,round-trip,Economy,3,63,1,45.11
2024-W01,CGN,DE,FCO,IT,EW,0,DE,round-trip,Economy,7,52,2,51.82
2024-W01,CGN,DE,FUE,ES,EW,0,DE,round-trip,Economy,25,34,4,70.3
2024-W01,CGN,DE,FUE,ES,DE,0,DE,round-trip,Economy,14,25,2,108.11
2024-W01,CGN,DE,FUE,ES,FR,0,IE,one-way,Business,3,32,1,214.08
2024-W01,CGN,DE,HAM,DE,U2,0,DE,round-trip,Economy,12,17,7,38.76
2024-W01,CGN,DE,HAM,DE,FR,0,DE,round-trip,Economy,22,63,4,42.36
2024-W01,CGN,DE,HAM,DE,EW,0,GB,round-trip,Economy,14,45,3,69.17
2024-W01,CGN,DE,HAM,DE,LH,0,PL,round-trip,Economy,3,22,0,78.84
2024-W01,CGN,DE,HER,GR,FR,0,DE,round-trip,Premium Economy,7,43,3,58.81
2024-W01,CGN,DE,HER,GR,EW,0,AT,one-way,Economy,14,35,3,48.6
2024-W01,CGN,DE,HER,GR,LH,0,DE,round-trip,Economy,15,28,4,63.62
2024-W01,CGN,DE,HER,GR,U2,0,DE,round-trip,Premium Economy,10,12,4,86.34
2024-W01,CGN,DE,HER,GR,EW,1,ES,round-trip,Economy,28,35,5,41.26
2024-W01,CGN,DE,IST,TR,W6,0,FR,round-trip,Economy,4,84,7,67.85
2024-W01,CGN,DE,IST,TR,U2,0,DE,one-way,Premium Economy,14,6,1,114.75
2024-W01,CGN,DE,IST,TR,VY,0,DE,round-trip,Economy,6,77,1,87.78
2024-W01,CGN,DE,IST,TR,EW,0,SE,round-trip,Economy,2,13,1,96.64
2024-W01,CGN,DE,IST,TR,LH,0,DE,one-way,Economy,14,63,1,86.87
2024-W01,CGN,DE,IST,TR,EW,0,DE,round-trip,Economy,11,35,4,72.05
2024-W01,CGN,DE,IST,TR,U2,0,NL,round-trip,Premium Economy,6,29,1,102.07
2024-W01,CGN,DE,IST,TR,TO,0,NL,one-way,Premium Economy,10,100,5,99.68
2024-W01,CGN,DE,IST,TR,U2,0,IE,round-trip,Economy,21,32,2,70.2
2024-W01,CGN,DE,IST,TR,U2,0,DK,round-trip,Economy,17,86,3,58.57
2024-W01,CGN,DE,KRK,PL,EW,1,GB,round-trip,Economy,8,104,0,48.44
2024-W01,CGN,DE,KRK,PL,EW,0,GB,round-trip,Economy,12,34,5,50.82
2024-W01,CGN,DE,KRK,PL,LH,0,AT,round-trip,Premium Economy,14,180,1,126.64
2024-W01,CGN,DE,KRK,PL,U2,0,NL,round-trip,Economy,20,62,3,32.2
2024-W01,CGN,DE,KRK,PL,AB,0,DE,one-way,Premium Economy,7,92,3,87.78
2024-W01,CGN,DE,KRK,PL,EW,0,DE,round-trip,Premium Economy,3,48,7,74.63
2024-W01,CGN,DE,LGW,GB,VY,0,DE,one-way,Economy,20,40,4,47.53
2024-W01,CGN,DE,LGW,GB,TO,0,NL,round-trip,Economy,6,7,2,61.46
2024-W01,CGN,DE,LIS,PT,TO,0,GB,round-trip,Economy,7,53,2,54.54
2024-W01,CGN,DE,LIS,PT,LH,0,DE,round-trip,Economy,10,41,3,80.48
2024-W01,CGN,DE,LIS,PT,AB,0,DE,round-trip,Economy,14,63,3,51.67
2024-W01,CGN,DE,LIS,PT,VY,0,DE,one-way,Economy,7,58,5,50.1
2024-W01,CGN,DE,LIS,PT,EW,1,GB,one-way,Economy,10,23,1,54.98
2024-W01,CGN,DE,LIS,PT,X3,0,DE,round-trip,Economy,2,68,2,62.2
2024-W01,CGN,DE,LIS,PT,LH,0,AT,round-trip,Premium Economy,2,22,0,134.71
2024-W01,CGN,DE,LPA,ES,EW,0,NL,one-way,Economy,14,169,1,73.54
2024-W01,CGN,DE,LPA,ES,VY,0,IT,one-way,Economy,7,29,5,96.49
2024-W01,CGN,DE,LPA,ES,EW,1,AT,round-trip,Economy,18,81,4,51.37
2024-W01,CGN,DE,LPA,ES,EW,1,AT,one-way,Premium Economy,9,48,1,140.32
2024-W01,CGN,DE,LPA,ES,FR,0,DK,round-trip,Premium Economy,1,142,2,95.16
2024-W01,CGN,DE,LPA,ES,AB,1,FR,round-trip,Economy,10,20,5,49.31
2024-W01,CGN,DE,LPA,ES,U2,1,PL,one-way,Economy,1,18,1,45.15
2024-W01,CGN,DE,LPA,ES,EW,0,DE,round-trip,Economy,11,20,3,82.17
2024-W01,CGN,DE,LPA,ES,VY,0,NL,round-trip,Economy,21,13,1,84.67
2024-W01,CGN,DE,MUC,DE,LH,1,FR,round-trip,Economy,14,28,2,55.52
2024-W01,CGN,DE,MUC,DE,EW,0,DE,round-trip,Economy,5,41,4,48.62
2024-W01,CGN,DE,MUC,DE,FR,0,DE,round-trip,Economy,14,90,2,46.44
2024-W01,CGN,DE,MUC,DE,VY,0,CH,round-trip,Economy,28,102,3,51.12
2024-W01,CGN,DE,NAP,IT,LH,1,DE,round-trip,Premium Economy,7,21,4,92.03
2024-W01,CGN,DE,NAP,IT,FR,0,ES,round-trip,Premium Economy,14,24,3,62.52
2024-W01,CGN,DE,NAP,IT,U2,0,DE,round-trip,Economy,9,8,2,48.9
2024-W01,CGN,DE,NAP,IT,VY,0,DE,round-trip,Premium Economy,7,47,3,74.45
2024-W01,CGN,DE,NAP,IT,W6,0,DE,round-trip,Economy,1,33,5,39.13
2024-W01,CGN,DE,NAP,IT,U2,0,DE,one-way,Economy,9,34,6,43.32
2024-W01,CGN,DE,NAP,IT,LH,0,AT,one-way,Economy,14,28,1,71.02
2024-W01,CGN,DE,OLB,IT,FR,0,GB,one-way,Business,6,25,0,162.4
2024-W01,CGN,DE,OLB,IT,W6,0,FR,round-trip,Economy,9,26,3,40.44
2024-W01,CGN,DE,OLB,IT,LH,1,IT,round-trip,Premium Economy,6,27,6,77.64
2024-W01,CGN,DE,OLB,IT,DE,0,BE,one-way,Economy,10,51,2,68.84
2024-W01,CGN,DE,OLB,IT,W6,0,DE,one-way,Economy,24,54,1,44.21
2024-W01,CGN,DE,OLB,IT,VY,0,CH,one-way,Economy,6,28,6,59.16
2024-W01,CGN,DE,PMI,ES,LH,0,NL,round-trip,Economy,27,22,1,80.96
2024-W01,CGN,DE,PMI,ES,TO,1,NL,one-way,Economy,10,46,3,40.83
2024-W01,CGN,DE,PMI,ES,LH,0,HU,round-trip,Economy,21,30,2,66.51
2024-W01,CGN,DE,PMI,ES,FR,0,ES,round-trip,Economy,28,28,3,37.47
2024-W01,CGN,DE,PMI,ES,VY,0,FR,round-trip,Economy,17,18,4,62.63
2024-W01,CGN,DE,PMI,ES,EW,0,DE,round-trip,Economy,14,15,2,65.21
2024-W01,CGN,DE,PMI,ES,FR,0,DE,one-way,Economy,11,55,1,41.23
2024-W01,CGN,DE,PRG,CZ,EW,0,AT,round-trip,Economy,1,25,2,67.78
2024-W01,CGN,DE,PRG,CZ,FR,0,DE,round-trip,Business,1,9,0,144.88
2024-W01,CGN,DE,RHO,GR,LH,0,DE,one-way,Economy,8,37,4,64.78
2024-W01,CGN,DE,RHO,GR,LH,0,CH,one-way,Economy,15,22,4,67.78
2024-W01,CGN,DE,RHO,GR,FR,0,DE,round-trip,Economy,11,80,5,29.2
2024-W01,CGN,DE,SKG,GR,VY,0,PL,one-way,Premium Economy,21,31,1,85.83
2024-W01,CGN,DE,SKG,GR,LH,0,CH,round-trip,Economy,1,16,2,69.09
2024-W01,CGN,DE,SKG,GR,LH,0,DE,round-trip,Economy,4,40,3,76.26
2024-W01,CGN,DE,SKP,MK,FR,0,DE,round-trip,Economy,10,24,4,78.28
2024-W01,CGN,DE,SKP,MK,TO,0,DE,one-way,Economy,27,45,3,99.24
2024-W01,CGN,DE,SKP,MK,FR,0,CH,one-way,Economy,17,46,2,54.86
2024-W01,CGN,DE,SKP,MK,DE,0,NL,round-trip,Economy,28,43,3,104.96
2024-W01,CGN,DE,SKP,MK,FR,0,ES,one-way,Economy,4,42,0,52.47
2024-W01,CGN,DE,SPU,HR,W6,0,GB,one-way,Economy,14,40,2,35.01
2024-W01,CGN,DE,SPU,HR,EW,0,CH,round-trip,Economy,22,13,1,64.06
2024-W01,CGN,DE,SPU,HR,FR,0,AT,round-trip,Economy,7,74,0,39.01
2024-W01,CGN,DE,SPU,HR,U2,0,AT,round-trip,Economy,14,74,1,42.87
2024-W01,CGN,DE,STR,DE,FR,0,DE,round-trip,Economy,13,24,4,43.72
2024-W01,CGN,DE,STR,DE,EW,0,ES,round-trip,Economy,5,53,3,71.14
2024-W01,CGN,DE,STR,DE,FR,0,DE,round-trip,Economy,8,47,3,35.72
2024-W01,CGN,DE,STR,DE,EW,0,DE,round-trip,Economy,14,42,7,57.0
2024-W01,CGN,DE,STR,DE,TO,1,DE,round-trip,Economy,23,24,7,37.13
2024-W01,CGN,DE,STR,DE,U2,0,DE,round-trip,Economy,7,22,2,47.04
2024-W01,CGN,DE,STR,DE,LH,0,CH,one-way,Premium Economy,14,15,0,149.66
2024-W01,CGN,DE,TFS,ES,W6,0,DE,round-trip,Premium Economy,12,32,3,93.47
2024-W01,CGN,DE,TFS,ES,EW,0,AT,round-trip,Economy,7,26,1,107.25
2024-W01,CGN,DE,TFS,ES,U2,0,CH,round-trip,Economy,21,50,2,50.57
2024-W01,CGN,DE,TFS,ES,U2,0,DE,round-trip,Economy,14,82,5,59.18
2024-W01,CGN,DE,TFS,ES,VY,0,AT,one-way,Economy,7,30,0,89.25
2024-W01,CGN,DE,TFS,ES,VY,0,AT,one-way,Economy,1,64,2,77.74
2024-W01,CGN,DE,TIA,AL,X3,0,FR,one-way,Economy,15,142,5,91.1
2024-W01,CGN,DE,TIA,AL,TO,0,CH,one-way,Economy,2,36,0,102.71
2024-W01,CGN,DE,TIA,AL,EW,0,CZ,round-trip,Premium Economy,2,39,3,132.13
2024-W01,CGN,DE,TIA,AL,FR,0,SE,one-way,Business,6,26,1,203.95
2024-W01,CGN,DE,TIA,AL,EW,0,DE,one-way,Economy,5,24,4,73.51
2024-W01,CGN,DE,TIA,AL,DE,0,DE,round-trip,Economy,4,32,4,87.77
2024-W01,CGN,DE,WAW,PL,FR,0,PL,round-trip,Economy,28,143,2,38.79
2024-W01,CGN,DE,WAW,PL,LH,0,PL,round-trip,Economy,14,22,4,63.72
2024-W01,CGN,DE,WAW,PL,FR,0,DK,round-trip,Economy,17,104,3,46.56
2024-W01,CGN,DE,WAW,PL,FR,0,DE,one-way,Economy,10,28,2,50.06
2024-W01,CGN,DE,WAW,PL,EW,1,CZ,round-trip,Economy,11,19,2,60.85
2024-W01,CGN,DE,WAW,PL,EW,0,GB,one-way,Economy,5,32,4,55.92
2024-W01,CPH,DK,BCN,ES,EW,0,CZ,one-way,Business,10,24,0,196.61
2024-W01,CPH,DK,BUD,HU,W6,0,AT,one-way,Premium Economy,3,13,3,93.79
2024-W01,CPH,DK,FCO,IT,EW,1,DK,round-trip,Economy,24,25,4,48.83
2024-W01,CPH,DK,HER,GR,LH,0,PL,round-trip,Economy,4,18,2,63.04
2024-W01,CPH,DK,LIS,PT,EW,0,PL,one-way,Economy,11,83,5,46.01
2024-W01,CPH,DK,PMI,ES,FR,0,DE,round-trip,Economy,20,48,1,41.17
2024-W01,CPH,DK,TFS,ES,VY,1,CH,round-trip,Economy,5,47,2,53.7
2024-W01,DUS,DE,ACE,ES,TO,0,DK,one-way,Economy,7,118,2,98.49
2024-W01,DUS,DE,ACE,ES,X3,0,AT,round-trip,Economy,13,38,1,59.81
2024-W01,DUS,DE,ACE,ES,EW,0,BE,round-trip,Economy,15,16,5,90.13
2024-W01,DUS,DE,ACE,ES,EW,0,CZ,round-trip,Economy,7,23,3,62.69
2024-W01,DUS,DE,ACE,ES,EW,0,DE,round-trip,Economy,28,36,6,63.82
2024-W01,DUS,DE,ACE,ES,LH,0,DE,round-trip,Economy,17,41,2,99.54
2024-W01,DUS,DE,ACE,ES,EW,0,DE,one-way,Economy,27,10,4,87.32
2024-W01,DUS,DE,AGP,ES,TO,0,DE,round-trip,Economy,10,105,3,43.45
2024-W01,DUS,DE,AGP,ES,DE,0,DE,round-trip,Economy,1,73,1,54.21
2024-W01,DUS,DE,AGP,ES,EW,0,DE,one-way,Economy,4,24,4,53.27
2024-W01,DUS,DE,ALC,ES,U2,0,DE,round-trip,Premium Economy,9,22,4,61.07
2024-W01,DUS,DE,ALC,ES,FR,0,DE,round-trip,Economy,6,44,3,39.21
2024-W01,DUS,DE,ALC,ES,FR,0,DE,round-trip,Economy,13,26,5,36.83
2024-W01,DUS,DE,ATH,GR,W6,0,PL,round-trip,Premium Economy,7,29,1,63.57
2024-W01,DUS,DE,ATH,GR,EW,0,DE,one-way,Business,9,35,4,153.26
2024-W01,DUS,DE,AYT,TR,TO,0,DE,round-trip,Economy,3,57,2,77.43
2024-W01,DUS,DE,AYT,TR,LH,0,DE,one-way,Economy,11,29,3,84.16
2024-W01,DUS,DE,AYT,TR,U2,0,DE,round-trip,Economy,7,24,3,69.83
2024-W01,DUS,DE,AYT,TR,X3,0,AT,round-trip,Economy,10,58,0,78.43
2024-W01,DUS,DE,AYT,TR,LH,0,CZ,round-trip,Economy,6,45,1,95.8
2024-W01,DUS,DE,AYT,TR,W6,0,CH,one-way,Premium Economy,8,18,3,92.47
2024-W01,DUS,DE,BCN,ES,LH,0,AT,one-way,Economy,14,13,2,77.7
2024-W01,DUS,DE,BCN,ES,U2,0,PL,round-trip,Business,8,21,2,170.01
2024-W01,DUS,DE,BCN,ES,FR,0,NL,one-way,Economy,1,32,4,36.58
2024-W01,DUS,DE,BCN,ES,FR,0,IT,one-way,Economy,3,45,1,40.07
2024-W01,DUS,DE,BCN,ES,FR,0,ES,one-way,Economy,12,52,1,34.82
2024-W01,DUS,DE,BCN,ES,LH,0,IT,round-trip,Economy,14,22,3,62.86
2024-W01,DUS,DE,BER,DE,VY,1,DE,round-trip,Economy,6,37,3,37.45
2024-W01,DUS,DE,BER,DE,W6,0,DE,round-trip,Business,2,30,0,96.19
2024-W01,DUS,DE,BER,DE,U2,0,CH,round-trip,Economy,7,49,4,43.24
2024-W01,DUS,DE,BUD,HU,FR,0,CH,round-trip,Economy,7,20,3,56.38
2024-W01,DUS,DE,BUD,HU,EW,0,AT,round-trip,Economy,2,38,4,73.48
2024-W01,DUS,DE,BUD,HU,EW,0,PL,round-trip,Economy,2,26,4,48.77
2024-W01,DUS,DE,BUD,HU,U2,0,AT,round-trip,Economy,25,32,2,34.46
2024-W01,DUS,DE,BUD,HU,EW,0,FR,one-way,Economy,3,54,2,56.35
2024-W01,DUS,DE,CAG,IT,EW,1,NL,round-trip,Economy,3,23,5,45.21
2024-W01,DUS,DE,CAG,IT,LH,1,DE,round-trip,Economy,18,24,3,90.35
2024-W01,DUS,DE,CAG,IT,LH,0,IT,one-way,Economy,10,78,1,83.25
2024-W01,DUS,DE,CFU,GR,LH,0,SE,round-trip,Economy,14,28,4,68.9
2024-W01,DUS,DE,CFU,GR,TO,0,SE,one-way,Economy,9,15,2,57.38
2024-W01,DUS,DE,CFU,GR,LH,0,CH,round-trip,Economy,28,40,4,71.31
2024-W01,DUS,DE,CFU,GR,VY,0,NO,round-trip,Premium Economy,22,7,2,96.65
2024-W01,DUS,DE,CFU,GR,FR,0,DE,round-trip,Economy,9,68,6,40.08
2024-W01,DUS,DE,CFU,GR,W6,0,SE,round-trip,Premium Economy,10,52,1,60.06
2024-W01,DUS,DE,CGN,DE,LH,0,DE,round-trip,Premium Economy,4,64,1,106.85
2024-W01,DUS,DE,CGN,DE,VY,1,AT,round-trip,Economy,21,23,2,52.28
2024-W01,DUS,DE,CGN,DE,FR,0,FR,one-way,Premium Economy,4,23,1,68.34
2024-W01,DUS,DE,CGN,DE,X3,0,DE,round-trip,Economy,2,11,2,74.44
2024-W01,DUS,DE,CGN,DE,U2,0,DE,round-trip,Economy,21,8,4,58.85
2024-W01,DUS,DE,CGN,DE,W6,0,IE,round-trip,Economy,1,11,4,37.63
2024-W01,DUS,DE,CTA,IT,U2,0,GB,round-trip,Economy,9,4,8,46.77
2024-W01,DUS,DE,CTA,IT,U2,0,DK,round-trip,Economy,10,45,5,37.55
2024-W01,DUS,DE,CTA,IT,EW,0,DE,round-trip,Economy,7,9,2,76.86
2024-W01,DUS,DE,CTA,IT,EW,0,ES,round-trip,Business,13,42,0,151.48
2024-W01,DUS,DE,CTA,IT,LH,0,GB,round-trip,Economy,13,91,5,83.58
2024-W01,DUS,DE,CTA,IT,EW,0,DE,one-way,Business,10,26,8,238.48
2024-W01,DUS,DE,CTA,IT,EW,0,AT,round-trip,Economy,5,73,1,44.32
2024-W01,DUS,DE,CTA,IT,EW,0,FR,round-trip,Economy,14,21,3,57.7
2024-W01,DUS,DE,DBV,HR,FR,0,NO,one-way,Economy,10,13,2,69.78
2024-W01,DUS,DE,DBV,HR,U2,0,DE,round-trip,Economy,7,38,1,40.98
2024-W01,DUS,DE,DBV,HR,U2,0,CH,one-way,Business,11,132,0,134.54
2024-W01,DUS,DE,DBV,HR,FR,0,DE,one-way,Economy,16,104,5,44.04
2024-W01,DUS,DE,DBV,HR,LH,0,PL,round-trip,Economy,10,180,1,72.47
2024-W01,DUS,DE,DBV,HR,FR,0,DE,one-way,Premium Economy,9,33,0,55.15
2024-W01,DUS,DE,DLM,TR,U2,0,CH,one-way,Economy,2,88,5,49.36
2024-W01,DUS,DE,DLM,TR,AB,1,BE,round-trip,Economy,2,14,6,52.91
2024-W01,DUS,DE,DLM,TR,LH,1,DE,one-way,Economy,8,180,3,74.79
2024-W01,DUS,DE,DLM,TR,FR,0,DE,round-trip,Economy,12,68,7,40.79
2024-W01,DUS,DE,DUB,IE,W6,0,DE,one-way,Business,14,33,1,93.19
2024-W01,DUS,DE,DUB,IE,EW,1,NL,round-trip,Economy,14,21,4,50.8
2024-W01,DUS,DE,DUB,IE,EW,0,DE,round-trip,Premium Economy,7,17,0,102.37
2024-W01,DUS,DE,DUB,IE,VY,1,DE,round-trip,Economy,14,53,5,37.33
2024-W01,DUS,DE,EDI,GB,EW,0,ES,round-trip,Economy,3,31,0,66.62
2024-W01,DUS,DE,EDI,GB,FR,0,DE,one-way,Economy,5,19,3,38.9
2024-W01,DUS,DE,EDI,GB,EW,0,AT,round-trip,Premium Economy,1,16,0,135.03
2024-W01,DUS,DE,FAO,PT,DE,0,ES,one-way,Business,22,154,0,193.34
2024-W01,DUS,DE,FAO,PT,U2,0,FR,round-trip,Economy,6,18,3,48.87
2024-W01,DUS,DE,FAO,PT,U2,0,DE,one-way,Economy,14,51,1,39.31
2024-W01,DUS,DE,FAO,PT,LH,0,DK,round-trip,Economy,14,11,2,70.66
2024-W01,DUS,DE,FAO,PT,VY,1,DE,round-trip,Economy,4,39,3,38.01
2024-W01,DUS,DE,FAO,PT,FR,0,DE,round-trip,Economy,15,27,2,39.2
2024-W01,DUS,DE,FAO,PT,EW,0,DE,round-trip,Economy,4,20,3,48.97
2024-W01,DUS,DE,FAO,PT,EW,0,IT,round-trip,Economy,11,24,5,41.42
2024-W01,DUS,DE,FAO,PT,EW,0,DE,round-trip,Economy,8,54,4,57.06
2024-W01,DUS,DE,FCO,IT,EW,0,DE,round-trip,Economy,24,45,5,63.24
2024-W01,DUS,DE,FCO,IT,VY,1,BE,round-trip,Economy,9,151,1,49.37
2024-W01,DUS,DE,FCO,IT,FR,0,DE,one-way,Economy,12,17,2,41.79
2024-W01,DUS,DE,FCO,IT,EW,0,DE,round-trip,Economy,14,42,3,44.88
2024-W01,DUS,DE,FUE,ES,EW,1,DE,one-way,Economy,3,104,8,63.36
2024-W01,DUS,DE,FUE,ES,EW,0,CH,round-trip,Economy,7,23,1,67.08
2024-W01,DUS,DE,HAM,DE,EW,0,DE,round-trip,Economy,14,19,3,58.02
2024-W01,DUS,DE,HAM,DE,VY,0,DE,round-trip,Economy,19,35,1,39.01
2024-W01,DUS,DE,HAM,DE,U2,0,FR,one-way,Economy,13,19,3,44.26
2024-W01,DUS,DE,HAM,DE,FR,0,CH,round-trip,Economy,7,25,4,43.94
2024-W01,DUS,DE,HER,GR,W6,0,GB,round-trip,Economy,7,17,1,42.88
2024-W01,DUS,DE,HER,GR,VY,0,FR,round-trip,Business,9,67,1,126.42
2024-W01,DUS,DE,HER,GR,EW,0,DE,round-trip,Premium Economy,7,180,7,61.91
2024-W01,DUS,DE,HER,GR,FR,0,DE,one-way,Economy,2,41,3,33.99
2024-W01,DUS,DE,HER,GR,EW,0,AT,one-way,Economy,14,27,2,41.86
2024-W01,DUS,DE,HER,GR,DE,1,CH,one-way,Business,9,39,3,132.61
2024-W01,DUS,DE,HER,GR,VY,0,FR,one-way,Economy,17,78,1,53.63
2024-W01,DUS,DE,IST,TR,EW,0,DK,round-trip,Economy,5,3,5,77.91
2024-W01,DUS,DE,IST,TR,LH,0,PL,round-trip,Economy,14,13,2,122.38
2024-W01,DUS,DE,IST,TR,LH,0,IE,one-way,Premium Economy,6,96,1,179.6
2024-W01,DUS,DE,IST,TR,FR,0,DE,round-trip,Economy,1,22,1,75.62
2024-W01,DUS,DE,IST,TR,LH,1,CH,one-way,Economy,9,46,2,85.91
2024-W01,DUS,DE,KRK,PL,U2,0,NO,round-trip,Economy,15,31,5,46.51
2024-W01,DUS,DE,KRK,PL,LH,1,AT,one-way,Premium Economy,5,69,2,87.31
2024-W01,DUS,DE,KRK,PL,FR,0,DE,round-trip,Economy,7,80,1,36.51
2024-W01,DUS,DE,KRK,PL,LH,1,DE,round-trip,Economy,1,37,3,56.17
2024-W01,DUS,DE,LGW,GB,U2,1,ES,round-trip,Economy,5,101,4,42.34
2024-W01,DUS,DE,LGW,GB,LH,0,IT,one-way,Economy,9,71,4,71.43
2024-W01,DUS,DE,LGW,GB,X3,0,FR,round-trip,Economy,6,39,3,69.25
2024-W01,DUS,DE,LGW,GB,EW,1,GB,round-trip,Economy,28,17,0,56.13
2024-W01,DUS,DE,LGW,GB,LH,0,IE,round-trip,Economy,15,16,1,89.07
2024-W01,DUS,DE,LGW,GB,AB,0,IT,one-way,Economy,14,33,1,46.1
2024-W01,DUS,DE,LIS,PT,VY,0,AT,round-trip,Premium Economy,21,7,1,106.88
2024-W01,DUS,DE,LIS,PT,EW,0,FR,one-way,Economy,10,7,4,61.22
2024-W01,DUS,DE,LIS,PT,FR,0,DE,round-trip,Business,18,17,0,164.21
2024-W01,DUS,DE,LIS,PT,EW,0,CH,round-trip,Economy,13,40,3,60.74
2024-W01,DUS,DE,LPA,ES,X3,1,FR,one-way,Economy,7,10,2,71.41
2024-W01,DUS,DE,LPA,ES,U2,0,DE,one-way,Premium Economy,14,11,1,132.53
2024-W01,DUS,DE,LPA,ES,U2,0,IT,one-way,Economy,10,18,4,86.54
2024-W01,DUS,DE,LPA,ES,U2,1,AT,round-trip,Economy,14,17,7,64.71
2024-W01,DUS,DE,LPA,ES,DE,0,DE,round-trip,Economy,14,37,1,104.79
2024-W01,DUS,DE,MUC,DE,LH,0,DE,round-trip,Economy,8,116,3,77.9
2024-W01,DUS,DE,MUC,DE,EW,0,DE,round-trip,Economy,7,4,5,82.89
2024-W01,DUS,DE,MUC,DE,X3,1,DE,round-trip,Economy,24,31,2,56.82
2024-W01,DUS,DE,NAP,IT,FR,0,ES,round-trip,Economy,13,38,1,43.61
2024-W01,DUS,DE,NAP,IT,U2,0,NL,one-way,Economy,9,22,2,39.76
2024-W01,DUS,DE,NAP,IT,DE,0,DE,round-trip,Economy,2,62,2,60.38
2024-W01,DUS,DE,NAP,IT,W6,0,AT,one-way,Business,4,57,2,151.71
2024-W01,DUS,DE,NAP,IT,VY,1,DE,one-way,Economy,1,175,6,31.94
2024-W01,DUS,DE,OLB,IT,LH,1,FR,round-trip,Economy,14,27,2,59.66
2024-W01,DUS,DE,OLB,IT,EW,0,AT,one-way,Economy,10,37,2,52.45
2024-W01,DUS,DE,OLB,IT,FR,0,AT,one-way,Economy,3,44,4,46.25
2024-W01,DUS,DE,OLB,IT,FR,0,NL,round-trip,Economy,7,21,2,59.89
2024-W01,DUS,DE,OLB,IT,LH,0,NL,round-trip,Economy,5,10,2,112.3
2024-W01,DUS,DE,PMI,ES,LH,1,DE,round-trip,Economy,15,13,1,62.41
2024-W01,DUS,DE,PMI,ES,U2,0,PL,round-trip,Economy,22,28,2,40.69
2024-W01,DUS,DE,PMI,ES,LH,1,DE,one-way,Economy,6,10,2,78.69
2024-W01,DUS,DE,PMI,ES,U2,0,DE,round-trip,Economy,19,32,5,34.86
2024-W01,DUS,DE,PMI,ES,LH,0,SE,round-trip,Economy,11,15,1,73.02
2024-W01,DUS,DE,PMI,ES,EW,1,DE,one-way,Economy,6,29,5,37.8
2024-W01,DUS,DE,PMI,ES,FR,0,AT,one-way,Economy,15,60,6,34.56
2024-W01,DUS,DE,PRG,CZ,LH,0,ES,round-trip,Business,10,47,3,246.44
2024-W01,DUS,DE,PRG,CZ,U2,0,NL,round-trip,Economy,11,78,5,44.84
2024-W01,DUS,DE,PRG,CZ,LH,0,CH,round-trip,Economy,11,11,2,78.43
2024-W01,DUS,DE,PRG,CZ,LH,0,DE,round-trip,Economy,1,22,1,98.12
2024-W01,DUS,DE,PRG,CZ,DE,0,DE,round-trip,Economy,11,56,1,60.95
2024-W01,DUS,DE,RHO,GR,VY,0,AT,round-trip,Economy,15,27,5,45.43
2024-W01,DUS,DE,RHO,GR,TO,0,ES,one-way,Economy,24,49,2,49.01
2024-W01,DUS,DE,RHO,GR,U2,0,DE,one-way,Economy,10,17,3,44.13
2024-W01,DUS,DE,RHO,GR,EW,1,DE,round-trip,Economy,6,27,6,37.62
2024-W01,DUS,DE,RHO,GR,W6,0,IT,round-trip,Economy,5,20,5,43.23
2024-W01,DUS,DE,SKG,GR,TO,0,ES,round-trip,Premium Economy,10,35,5,76.54
2024-W01,DUS,DE,SKG,GR,FR,0,DE,round-trip,Economy,2,54,2,52.9
2024-W01,DUS,DE,SKG,GR,EW,0,CH,one-way,Economy,17,17,1,53.0
2024-W01,DUS,DE,SKG,GR,FR,0,PL,one-way,Premium Economy,10,11,4,62.72
2024-W01,DUS,DE,SKG,GR,LH,0,DK,round-trip,Economy,9,28,8,76.49
2024-W01,DUS,DE,SKP,MK,U2,0,CH,round-trip,Economy,5,38,3,67.1
2024-W01,DUS,DE,SKP,MK,EW,0,DK,one-way,Premium Economy,7,11,5,154.86
2024-W01,DUS,DE,SKP,MK,EW,0,DE,round-trip,Economy,19,27,5,82.03
2024-W01,DUS,DE,SKP,MK,LH,0,FR,round-trip,Economy,28,25,5,88.3
2024-W01,DUS,DE,SPU,HR,EW,0,DE,round-trip,Economy,7,36,5,55.16
2024-W01,DUS,DE,SPU,HR,FR,0,DE,round-trip,Economy,11,29,5,47.6
2024-W01,DUS,DE,SPU,HR,LH,0,FR,one-way,Economy,14,64,4,72.71
2024-W01,DUS,DE,SPU,HR,W6,0,FR,round-trip,Economy,1,47,1,44.31
2024-W01,DUS,DE,STR,DE,LH,0,CH,round-trip,Economy,7,52,1,59.99
